time	current
0.0	4.624195e-06
0.0005376	4.764064e-05
0.0010752	4.951693e-05
0.0016128	5.084167e-05
0.0021504	5.2029729999999996e-05
0.002688	5.296005999999999e-05
0.0032256	5.3294510000000003e-05
0.0037632	5.376098000000001e-05
0.0043008	5.345366999999999e-05
0.0048384	5.425505e-05
0.005376	5.3460209999999994e-05
0.0059136	5.303536e-05
0.0064512	5.3357069999999996e-05
0.0069888	5.171146e-05
0.0075264	5.259986999999999e-05
0.008064	5.1361170000000003e-05
0.0086016	5.148117e-05
0.0091392	5.125486e-05
0.0096768	5.071879e-05
0.0102144	4.996545e-05
0.010752	4.9444880000000004e-05
0.0112896	4.759913e-05
0.0118272	4.785835e-05
0.0123648	4.6796090000000003e-05
0.0129024	4.644252e-05
0.01344	4.483519e-05
0.0139776	4.397157e-05
0.0145152	4.3254520000000005e-05
0.0150528	4.1565609999999995e-05
0.0155904	3.982194e-05
0.016128	3.936973e-05
0.0166656	3.821103e-05
0.0172032	3.68938e-05
0.0177408	3.575606e-05
0.0182784	3.465903e-05
0.018816	3.270318e-05
0.0193536	3.200476e-05
0.0198912	3.085678e-05
0.0204288	2.9234899999999997e-05
0.0209664	2.723805e-05
0.021504	2.540072e-05
0.0220416	2.446974e-05
0.0225792	2.3203429999999997e-05
0.0231168	2.026785e-05
0.0236544	1.938985e-05
0.024192	1.831906e-05
0.0247296	1.552751e-05
0.0252672	1.451967e-05
0.0258048	1.268403e-05
0.0263424	9.965052e-06
0.02688	9.348999e-06
0.0274176	6.884263999999999e-06
0.0279552	5.337252e-06
0.0284928	4.581661e-06
0.0290304	1.115816e-06
0.029568	1.579969e-07
0.0301056	-1.732156e-06
0.0306432	-3.2522129999999997e-06
0.0311808	-5.0100150000000005e-06
0.0317184	-7.1770119999999995e-06
0.032256	-9.115134e-06
0.0327936	-1.042934e-05
0.0333312	-1.26474e-05
0.0338688	-1.397569e-05
0.0344064	-1.6654460000000002e-05
0.034944	-1.719382e-05
0.0354816	-2.0278110000000002e-05
0.0360192	-2.054262e-05
0.0365568	-2.236952e-05
0.0370944	-2.423798e-05
0.037632	-2.575193e-05
0.0381696	-2.769647e-05
0.0387072	-2.91633e-05
0.0392448	-3.0073629999999998e-05
0.0397824	-3.220258e-05
0.04032	-3.396294e-05
0.0408576	-3.4407280000000004e-05
0.0413952	-3.6526040000000005e-05
0.0419328	-3.7873119999999996e-05
0.0424704	-3.980795e-05
0.043008	-3.9824200000000004e-05
0.0435456	-4.195433e-05
0.0440832	-4.2759510000000004e-05
0.0446208	-4.399236e-05
0.0451584	-4.409223e-05
0.045696	-4.645303e-05
0.0462336	-4.7147299999999995e-05
0.0467712	-4.942959e-05
0.0473088	-4.840829000000001e-05
0.0478464	-5.002819e-05
0.048384	-5.191529000000001e-05
0.0489216	-5.225525e-05
0.0494592	-5.1975969999999996e-05
