time	current
0.0	5.153143e-05
0.0005376	5.114609e-05
0.0010752	5.175825e-05
0.0016128	5.120262e-05
0.0021504	5.2512489999999995e-05
0.002688	5.191473e-05
0.0032256	5.184227e-05
0.0037632	5.2357709999999996e-05
0.0043008	5.2400740000000004e-05
0.0048384	5.083416e-05
0.005376	5.168607e-05
0.0059136	5.105763e-05
0.0064512	5.062416e-05
0.0069888	5.11221e-05
0.0075264	5.000232e-05
0.008064	4.9492650000000005e-05
0.0086016	4.870873e-05
0.0091392	4.9380929999999995e-05
0.0096768	4.840938e-05
0.0102144	4.7852109999999996e-05
0.010752	4.618554e-05
0.0112896	4.609157e-05
0.0118272	4.5168690000000006e-05
0.0123648	4.558622e-05
0.0129024	4.4351890000000004e-05
0.01344	4.360037e-05
0.0139776	4.2792380000000006e-05
0.0145152	4.133745e-05
0.0150528	4.1241999999999996e-05
0.0155904	3.9007709999999997e-05
0.016128	3.790217e-05
0.0166656	3.7633959999999996e-05
0.0172032	3.601009e-05
0.0177408	3.46005e-05
0.0182784	3.405803e-05
0.018816	3.2545129999999996e-05
0.0193536	3.163384e-05
0.0198912	2.9451040000000003e-05
0.0204288	2.9224470000000002e-05
0.0209664	2.7225690000000005e-05
0.021504	2.5032870000000003e-05
0.0220416	2.403708e-05
0.0225792	2.2917800000000003e-05
0.0231168	2.081792e-05
0.0236544	2.007515e-05
0.024192	1.813545e-05
0.0247296	1.617247e-05
0.0252672	1.4495850000000001e-05
0.0258048	1.3052770000000001e-05
0.0263424	1.1937060000000002e-05
0.02688	9.487781e-06
0.0274176	8.442152e-06
0.0279552	5.9077679999999995e-06
0.0284928	5.56278e-06
0.0290304	2.787928e-06
0.029568	2.1216069999999997e-06
0.0301056	-1.625109e-06
0.0306432	-9.395981999999999e-07
0.0311808	-3.897611e-06
0.0317184	-6.200114e-06
0.032256	-6.992105e-06
0.0327936	-7.837609e-06
0.0333312	-1.0309280000000002e-05
0.0338688	-1.148999e-05
0.0344064	-1.3538339999999998e-05
0.034944	-1.567262e-05
0.0354816	-1.667477e-05
0.0360192	-1.91469e-05
0.0365568	-1.9690639999999997e-05
0.0370944	-2.1276370000000003e-05
0.037632	-2.206616e-05
0.0381696	-2.521538e-05
0.0387072	-2.607746e-05
0.0392448	-2.7253590000000002e-05
0.0397824	-2.8178209999999998e-05
0.04032	-2.962833e-05
0.0408576	-3.120228e-05
0.0413952	-3.1915900000000004e-05
0.0419328	-3.32919e-05
0.0424704	-3.457434e-05
0.043008	-3.574071e-05
0.0435456	-3.725931e-05
0.0440832	-3.844761e-05
0.0446208	-3.8866300000000004e-05
0.0451584	-3.979011e-05
0.045696	-4.121875e-05
0.0462336	-4.326871e-05
0.0467712	-4.284956e-05
0.0473088	-4.4501190000000006e-05
0.0478464	-4.401674e-05
0.048384	-4.593029e-05
0.0489216	-4.554295999999999e-05
0.0494592	-4.735161e-05
0.0499968	-4.775937e-05
0.0505344	-4.8625379999999996e-05
0.051072	-4.864588e-05
0.0516096	-4.9608869999999997e-05
0.0521472	-5.012675999999999e-05
0.0526848	-4.970431e-05
0.0532224	-5.036622e-05
0.05376	-5.101513e-05
0.0542976	-5.132867e-05
0.0548352	-5.076083e-05
0.0553728	-5.2958590000000004e-05
0.0559104	-5.1036859999999996e-05
0.056448	-5.184300999999999e-05
0.0569856	-5.2787340000000005e-05
0.0575232	-5.282715999999999e-05
0.0580608	-5.098253e-05
0.0585984	-5.270384e-05
0.059136	-5.215661e-05
0.0596736	-5.1456300000000004e-05
0.0602112	-5.125286e-05
0.0607488	-5.105739e-05
0.0612864	-5.1240169999999996e-05
0.061824	-5.0544579999999996e-05
0.0623616	-5.084032e-05
0.0628992	-4.9676140000000006e-05
0.0634368	-4.913474e-05
0.0639744	-4.846782e-05
0.064512	-4.868491e-05
0.0650496	-4.613686e-05
0.0655872	-4.721081e-05
0.0661248	-4.594844e-05
0.0666624	-4.618635999999999e-05
0.0672	-4.514702e-05
0.0677376	-4.4317749999999994e-05
0.0682752	-4.3212170000000004e-05
0.0688128	-4.260894e-05
0.0693504	-4.047337e-05
0.069888	-3.965415e-05
0.0704256	-3.885942e-05
0.0709632	-3.824375e-05
0.0715008	-3.816482e-05
0.0720384	-3.644385e-05
0.072576	-3.581284e-05
0.0731136	-3.301679e-05
0.0736512	-3.262175e-05
0.0741888	-3.119223e-05
0.0747264	-2.9685159999999995e-05
0.075264	-2.8978870000000003e-05
0.0758016	-2.7689179999999998e-05
0.0763392	-2.527109e-05
0.0768768	-2.5502399999999998e-05
0.0774144	-2.256075e-05
0.077952	-2.2058429999999997e-05
0.0784896	-2.035079e-05
0.0790272	-1.855658e-05
0.0795648	-1.765855e-05
0.0801024	-1.539981e-05
0.08064	-1.5742570000000002e-05
0.0811776	-1.3171770000000001e-05
0.0817152	-1.1338210000000002e-05
0.0822528	-9.659183e-06
0.0827904	-8.257281000000001e-06
0.083328	-6.565343000000001e-06
0.0838656	-4.824352e-06
0.0844032	-3.3463150000000002e-06
0.0849408	-2.358365e-06
0.0854784	-8.502435e-07
0.086016	5.629341e-07
0.0865536	2.6183190000000003e-06
0.0870912	3.7742899999999997e-06
0.0876288	6.007501e-06
0.0881664	6.83238e-06
0.088704	8.637579e-06
0.0892416	1.1134110000000001e-05
0.0897792	1.154136e-05
0.0903168	1.276037e-05
