time	current
0.0	0.0002874321
0.000512	0.0005668759
0.001024	0.000446226
0.001536	0.0002026765
0.002048	-0.00010262309999999999
0.00256	-0.0003868185
0.003072	-0.0005787442
0.003584	-0.0006552751999999999
0.004096	-0.0006044385
0.004608	-0.0004289117
0.00512	-0.0001531591
0.005632	0.0001582883
0.006144	0.000426744
0.006656	0.0006032406
0.007168	0.0006526618
0.00768	0.0005746230999999999
0.008192	0.0003731508
0.008704	8.458007e-05
0.009216	-0.00022641
0.009728	-0.0004792167
0.01024	-0.0006255216000000001
0.010752	-0.0006515222
0.011264	-0.0005411266
0.011776	-0.0003177094
0.012288	-1.919242e-05
0.0128	0.0002844793
0.013312	0.0005201921
0.013824	0.0006416979
0.014336	0.0006355226
0.014848	0.0005016530999999999
0.01536	0.0002591811
0.015872	-5.167235e-05
0.016384	-0.0003451589
0.016896	-0.0005574432
0.017408	-0.0006513855
0.01792	-0.0006203814
0.018432	-0.00045882839999999997
0.018944	-0.00019275880000000002
0.019456	0.00011448010000000001
0.019968	0.00039685910000000004
0.02048	0.0005874269
0.020992	0.0006551562999999999
0.021504	0.0005931779
0.022016	0.0004088426
0.022528	0.000126773
0.02304	-0.0001834432
0.023552	-0.0004476126
0.024064	-0.000610251
0.024576	-0.0006539534
0.025088	-0.0005649962000000001
0.0256	-0.00035275739999999996
0.026112	-6.126714e-05
0.026624	0.00024358799999999999
0.027136	0.0004924349
0.027648	0.0006286136
0.02816	0.0006470016
0.028672	0.0005303175
0.029184	0.0002992507
0.029696	-4.75755e-06
0.030208	-0.0003079911
0.03072	-0.00053373
0.031232	-0.0006466141
0.031744	-0.0006315769999999999
0.032256	-0.000488885
0.032768	-0.0002340239
0.03328	7.186351e-05
0.033792	0.0003625117
0.034304	0.0005657736
0.034816	0.0006547095
0.035328	0.0006123519999999999
0.03584	0.00044161449999999996
0.036352	0.0001707673
0.036864	-0.0001398844
0.037376	-0.0004203205
0.037888	-0.0005976197
0.0384	-0.0006543719
0.038912	-0.000587045
0.039424	-0.000388371
0.039936	-0.0001052216
0.040448	0.00020393919999999997
0.04096	0.00046226910000000005
0.041472	0.0006192703
0.041984	0.0006519256
0.042496	0.0005535469999999999
0.043008	0.0003359801
0.04352	3.969202e-05
0.044032	-0.0002705782
0.044544	-0.0005060882
0.045056	-0.0006372446
0.045568	-0.0006432778
0.04608	-0.0005134887
0.046592	-0.0002773201
0.047104	2.7917800000000002e-05
0.047616	0.0003271896
0.048128	0.0005435117
0.04864	0.0006506694
0.049152	0.0006264147
0.049664	0.0004729456
0.050176	0.0002137416
0.050688	-9.763299999999999e-05
0.0512	-0.0003844912
0.051712	-0.0005771494
0.052224	-0.0006562367999999999
0.052736	-0.0006047458999999999
0.053248	-0.0004250222
0.05376	-0.000146677
0.054272	0.0001617527
0.054784	0.00043124339999999996
0.055296	0.0006048373
0.055808	0.0006577688
0.05632	0.0005757916000000001
0.056832	0.0003732899
0.057344	8.261042e-05
0.057856	-0.0002269643
0.058368	-0.000481908
0.05888	-0.0006280318
0.059392	-0.0006493168
0.059904	-0.0005387739
0.060416	-0.0003130268
0.060928	-1.539611e-05
0.06144	0.0002869575
0.061952	0.0005209217
0.062464	0.0006441221
0.062976	0.0006385015
0.063488	0.0005000099
0.064	0.0002558126
0.064512	-5.35653e-05
0.065024	-0.0003451468
0.065536	-0.0005592551000000001
0.066048	-0.000652853
0.06656	-0.0006221921
0.067072	-0.00045568489999999996
0.067584	-0.00019026830000000002
0.068096	0.0001174297
0.068608	0.0003979329
0.06912	0.0005881899
0.069632	0.0006576567999999999
0.070144	0.0005937051000000001
0.070656	0.0004080232
0.071168	0.000125924
0.07168	-0.0001873861
0.072192	-0.0004501665
0.072704	-0.0006137957
0.073216	-0.0006538389
0.073728	-0.0005657225
0.07424	-0.0003526143
0.074752	-5.817161999999999e-05
0.075264	0.0002469503
0.075776	0.0004963618
0.076288	0.0006346485
0.0768	0.0006469686
0.077312	0.0005268957
0.077824	0.0002958923
0.078336	-9.469797e-06
0.078848	-0.0003111314
0.07936	-0.0005348832
0.079872	-0.000647555
0.080384	-0.0006336391
0.080896	-0.00048694300000000004
0.081408	-0.00023114560000000003
0.08192	7.669276e-05
0.082432	0.00036694010000000004
0.082944	0.0005677533
0.083456	0.00065553
0.083968	0.000610596
