time	current
0.0	4.347833e-06
0.0005376	4.734920999999999e-05
0.0010752	4.6618999999999995e-05
0.0016128	4.796151e-05
0.0021504	4.8690559999999995e-05
0.002688	4.977258e-05
0.0032256	5.039897e-05
0.0037632	5.029008e-05
0.0043008	4.960232e-05
0.0048384	5.0517700000000006e-05
0.005376	5.0233760000000004e-05
0.0059136	4.946522e-05
0.0064512	4.974375e-05
0.0069888	4.916718e-05
0.0075264	4.8858509999999994e-05
0.008064	4.8024650000000004e-05
0.0086016	4.8323059999999995e-05
0.0091392	4.731342000000001e-05
0.0096768	4.723843e-05
0.0102144	4.6313820000000005e-05
0.010752	4.563438e-05
0.0112896	4.507541e-05
0.0118272	4.457945e-05
0.0123648	4.368953e-05
0.0129024	4.309081e-05
0.01344	4.215026e-05
0.0139776	4.091874e-05
0.0145152	4.035531e-05
0.0150528	3.8901409999999994e-05
0.0155904	3.760837e-05
0.016128	3.6527290000000004e-05
0.0166656	3.4686090000000006e-05
0.0172032	3.441815e-05
0.0177408	3.37175e-05
0.0182784	3.173841e-05
0.018816	3.066002e-05
0.0193536	2.8123459999999997e-05
0.0198912	2.7866009999999998e-05
0.0204288	2.6698400000000002e-05
0.0209664	2.515278e-05
0.021504	2.3337910000000003e-05
0.0220416	2.2905920000000002e-05
0.0225792	2.145649e-05
0.0231168	1.952567e-05
0.0236544	1.739753e-05
0.024192	1.657739e-05
0.0247296	1.472287e-05
0.0252672	1.3133599999999999e-05
0.0258048	1.1729200000000001e-05
0.0263424	1.0105239999999999e-05
0.02688	8.923352e-06
0.0274176	6.445211000000001e-06
0.0279552	5.208399e-06
0.0284928	3.041544e-06
0.0290304	2.308444e-06
0.029568	-3.15133e-07
0.0301056	-1.986051e-06
0.0306432	-3.724754e-06
0.0311808	-3.955438e-06
0.0317184	-6.2526509999999996e-06
0.032256	-8.039158e-06
0.0327936	-9.32923e-06
0.0333312	-1.087567e-05
0.0338688	-1.177183e-05
0.0344064	-1.450935e-05
0.034944	-1.539013e-05
0.0354816	-1.806795e-05
0.0360192	-1.874956e-05
0.0365568	-2.14598e-05
0.0370944	-2.1853040000000002e-05
0.037632	-2.386591e-05
0.0381696	-2.415808e-05
0.0387072	-2.7445050000000002e-05
0.0392448	-2.80229e-05
0.0397824	-2.900116e-05
0.04032	-3.0029e-05
0.0408576	-3.199362e-05
0.0413952	-3.412785e-05
0.0419328	-3.4843909999999994e-05
0.0424704	-3.615765e-05
0.043008	-3.73479e-05
0.0435456	-3.7936259999999995e-05
0.0440832	-3.92698e-05
0.0446208	-4.126919e-05
0.0451584	-4.2045550000000006e-05
0.045696	-4.297998e-05
0.0462336	-4.386418e-05
0.0467712	-4.5943420000000006e-05
0.0473088	-4.4993370000000007e-05
0.0478464	-4.717673e-05
0.048384	-4.78142e-05
0.0489216	-4.9171040000000003e-05
0.0494592	-5.040755e-05
0.0499968	-5.057477e-05
0.0505344	-5.100590999999999e-05
0.051072	-5.2534350000000006e-05
0.0516096	-5.264519e-05
0.0521472	-5.27541e-05
0.0526848	-5.466175e-05
0.0532224	-5.374294e-05
0.05376	-5.453691e-05
0.0542976	-5.452221e-05
0.0548352	-5.653241e-05
0.0553728	-5.640406e-05
0.0559104	-5.659201999999999e-05
0.056448	-5.67742e-05
0.0569856	-5.736573e-05
0.0575232	-5.7767980000000005e-05
0.0580608	-5.7760410000000004e-05
0.0585984	-5.798571e-05
0.059136	-5.769413e-05
0.0596736	-5.7436919999999994e-05
0.0602112	-5.79878e-05
0.0607488	-5.676206e-05
0.0612864	-5.7538469999999996e-05
0.061824	-5.748168000000001e-05
0.0623616	-5.691023e-05
0.0628992	-5.771839e-05
0.0634368	-5.712329000000001e-05
0.0639744	-5.7133780000000004e-05
0.064512	-5.5446549999999995e-05
0.0650496	-5.532719e-05
0.0655872	-5.4843969999999997e-05
0.0661248	-5.431890999999999e-05
0.0666624	-5.214925e-05
0.0672	-5.2372640000000003e-05
0.0677376	-5.179906e-05
0.0682752	-5.15085e-05
0.0688128	-5.0673720000000004e-05
0.0693504	-4.9218800000000004e-05
0.069888	-4.877444e-05
0.0704256	-4.765191e-05
0.0709632	-4.5971759999999996e-05
0.0715008	-4.441604999999999e-05
0.0720384	-4.384822e-05
0.072576	-4.174536e-05
0.0731136	-4.042512e-05
0.0736512	-3.9838530000000004e-05
0.0741888	-3.899925e-05
0.0747264	-3.7175320000000004e-05
0.075264	-3.63494e-05
0.0758016	-3.320489e-05
0.0763392	-3.2612090000000005e-05
0.0768768	-3.012173e-05
0.0774144	-2.8862509999999998e-05
0.077952	-2.868843e-05
0.0784896	-2.611676e-05
0.0790272	-2.4266420000000003e-05
0.0795648	-2.250058e-05
0.0801024	-2.10387e-05
0.08064	-1.91604e-05
0.0811776	-1.816501e-05
