time	current
0.0	4.679262e-05
0.0005376	4.6426660000000005e-05
0.0010752	4.560032e-05
0.0016128	4.6160439999999995e-05
0.0021504	4.651878e-05
0.002688	4.6386940000000004e-05
0.0032256	4.621589e-05
0.0037632	4.609811e-05
0.0043008	4.705942e-05
0.0048384	4.663217000000001e-05
0.005376	4.645223e-05
0.0059136	4.68097e-05
0.0064512	4.5870450000000004e-05
0.0069888	4.577603e-05
0.0075264	4.487693e-05
0.008064	4.530487e-05
0.0086016	4.5193450000000003e-05
0.0091392	4.436007000000001e-05
0.0096768	4.4406e-05
0.0102144	4.379023e-05
0.010752	4.383042e-05
0.0112896	4.284118e-05
0.0118272	4.228348e-05
0.0123648	4.158274e-05
0.0129024	4.122773e-05
0.01344	3.946215e-05
0.0139776	3.936647e-05
0.0145152	3.847217e-05
0.0150528	3.8304369999999997e-05
0.0155904	3.6110190000000005e-05
0.016128	3.533837e-05
0.0166656	3.4626390000000004e-05
0.0172032	3.381963e-05
0.0177408	3.233985e-05
0.0182784	3.194422e-05
0.018816	3.084946e-05
0.0193536	2.9546129999999997e-05
0.0198912	2.79656e-05
0.0204288	2.6412270000000003e-05
0.0209664	2.581101e-05
0.021504	2.317665e-05
0.0220416	2.2673969999999998e-05
0.0225792	2.082514e-05
0.0231168	2.022848e-05
0.0236544	1.838589e-05
0.024192	1.72973e-05
0.0247296	1.537649e-05
0.0252672	1.414921e-05
0.0258048	1.1938879999999999e-05
0.0263424	1.0864890000000001e-05
0.02688	9.072119e-06
0.0274176	7.688062e-06
0.0279552	6.497393e-06
0.0284928	4.3242579999999995e-06
0.0290304	3.373992e-06
0.029568	7.379713000000001e-07
0.0301056	-7.399236e-07
0.0306432	-3.016228e-06
0.0311808	-2.6730889999999998e-06
0.0317184	-5.416294e-06
0.032256	-6.522999e-06
0.0327936	-8.883738e-06
0.0333312	-9.027581e-06
0.0338688	-1.1066949999999999e-05
0.0344064	-1.230475e-05
0.034944	-1.4487120000000002e-05
0.0354816	-1.5037620000000001e-05
0.0360192	-1.7319260000000003e-05
0.0365568	-1.956464e-05
0.0370944	-2.050471e-05
0.037632	-2.203455e-05
0.0381696	-2.334498e-05
0.0387072	-2.453461e-05
0.0392448	-2.5515879999999996e-05
0.0397824	-2.700388e-05
0.04032	-2.7116209999999997e-05
0.0408576	-2.9695679999999996e-05
0.0413952	-3.0174390000000003e-05
0.0419328	-3.169557e-05
0.0424704	-3.2876420000000004e-05
0.043008	-3.425204e-05
0.0435456	-3.464763e-05
0.0440832	-3.6005390000000005e-05
0.0446208	-3.673485e-05
0.0451584	-3.77371e-05
0.045696	-3.755867e-05
0.0462336	-3.9726409999999994e-05
0.0467712	-3.9946909999999996e-05
0.0473088	-4.046262e-05
0.0478464	-4.130675e-05
0.048384	-4.168701e-05
0.0489216	-4.391785e-05
0.0494592	-4.2486629999999996e-05
0.0499968	-4.413347e-05
0.0505344	-4.350585999999999e-05
0.051072	-4.487393e-05
0.0516096	-4.5227e-05
0.0521472	-4.472065e-05
0.0526848	-4.598720999999999e-05
0.0532224	-4.604946e-05
0.05376	-4.656955e-05
0.0542976	-4.613085999999999e-05
0.0548352	-4.6996720000000005e-05
0.0553728	-4.644468e-05
0.0559104	-4.668244000000001e-05
0.056448	-4.683537e-05
0.0569856	-4.6991980000000005e-05
0.0575232	-4.740184e-05
0.0580608	-4.7197109999999996e-05
0.0585984	-4.568101e-05
0.059136	-4.570263e-05
0.0596736	-4.4493779999999996e-05
0.0602112	-4.542227e-05
0.0607488	-4.484361e-05
0.0612864	-4.451571e-05
0.061824	-4.432817e-05
0.0623616	-4.387242999999999e-05
0.0628992	-4.2763500000000005e-05
0.0634368	-4.275754e-05
0.0639744	-4.2106499999999994e-05
0.064512	-4.1187829999999994e-05
0.0650496	-4.128803e-05
0.0655872	-4.0503220000000004e-05
0.0661248	-3.977898e-05
0.0666624	-3.9503649999999996e-05
0.0672	-3.819248e-05
0.0677376	-3.7997620000000005e-05
0.0682752	-3.679368e-05
0.0688128	-3.5723179999999996e-05
0.0693504	-3.614719e-05
0.069888	-3.331401e-05
0.0704256	-3.350337e-05
0.0709632	-3.31318e-05
0.0715008	-3.1101729999999996e-05
0.0720384	-3.054875e-05
0.072576	-2.9809540000000003e-05
0.0731136	-2.848527e-05
0.0736512	-2.7924390000000003e-05
0.0741888	-2.6452090000000003e-05
0.0747264	-2.524012e-05
0.075264	-2.4891479999999996e-05
0.0758016	-2.3498e-05
0.0763392	-2.2326799999999998e-05
0.0768768	-2.12203e-05
0.0774144	-2.0875170000000004e-05
0.077952	-1.816317e-05
0.0784896	-1.662068e-05
0.0790272	-1.626521e-05
0.0795648	-1.500947e-05
0.0801024	-1.3487920000000001e-05
0.08064	-1.2256019999999999e-05
0.0811776	-1.1263039999999998e-05
0.0817152	-1.038868e-05
0.0822528	-7.995155999999999e-06
0.0827904	-7.742491e-06
0.083328	-5.881425e-06
0.0838656	-4.181098999999999e-06
0.0844032	-4.0816969999999995e-06
0.0849408	-2.033123e-06
0.0854784	-8.619238e-07
0.086016	1.788502e-07
0.0865536	2.008228e-06
0.0870912	3.430464e-06
0.0876288	3.28902e-06
0.0881664	6.28879e-06
0.088704	7.008384e-06
0.0892416	8.957309e-06
0.0897792	9.459785000000001e-06
0.0903168	1.096925e-05
0.0908544	1.244779e-05
0.091392	1.300807e-05
0.0919296	1.386151e-05
0.0924672	1.5497539999999998e-05
0.0930048	1.7465929999999997e-05
0.0935424	1.803193e-05
0.09408	2.034782e-05
0.0946176	2.023473e-05
0.0951552	2.1686959999999998e-05
0.0956928	2.213025e-05
0.0962304	2.417049e-05
0.096768	2.4174829999999996e-05
0.0973056	2.631873e-05
0.0978432	2.712822e-05
0.0983808	2.761353e-05
0.0989184	2.9022640000000002e-05
0.099456	3.055542e-05
0.0999936	3.163748e-05
0.1005312	3.1810599999999997e-05
0.1010688	3.3108520000000005e-05
0.1016064	3.311802e-05
0.102144	3.5061279999999994e-05
0.1026816	3.4629780000000004e-05
0.1032192	3.674886e-05
0.1037568	3.642086e-05
0.1042944	3.794189e-05
0.104832	3.85921e-05
0.10536960000000001	3.970508e-05
0.10590719999999999	4.0345809999999996e-05
0.1064448	4.046518e-05
0.10698239999999998	4.201210999999999e-05
0.10752	4.121342e-05
0.1080576	4.204362e-05
0.1085952	4.3433720000000005e-05
0.1091328	4.304371e-05
0.1096704	4.3978770000000004e-05
0.11020799999999999	4.4530959999999995e-05
0.11074560000000001	4.425981e-05
0.11128319999999998	4.4830320000000005e-05
0.11182080000000001	4.491019e-05
0.11235839999999998	4.5471809999999995e-05
0.11289600000000001	4.532109e-05
0.1134336	4.6325119999999996e-05
0.1139712	4.5556279999999995e-05
