time	current
0.0	6.092674e-05
0.0005376	6.03825e-05
0.0010752	5.9607730000000004e-05
0.0016128	5.937721e-05
0.0021504	5.998531999999999e-05
0.002688	6.0415469999999996e-05
0.0032256	6.0057169999999996e-05
0.0037632	5.912935000000001e-05
0.0043008	6.043722e-05
0.0048384	5.899863e-05
0.005376	5.958751999999999e-05
0.0059136	5.815491e-05
0.0064512	5.946388000000001e-05
0.0069888	5.902057e-05
0.0075264	5.760826999999999e-05
0.008064	5.742646e-05
0.0086016	5.648365e-05
0.0091392	5.584496e-05
0.0096768	5.5217669999999996e-05
0.0102144	5.4527830000000005e-05
0.010752	5.288661999999999e-05
0.0112896	5.388545e-05
0.0118272	5.154785e-05
0.0123648	5.10106e-05
0.0129024	4.957226e-05
0.01344	4.913009e-05
0.0139776	4.9132159999999994e-05
0.0145152	4.6961540000000004e-05
0.0150528	4.5776800000000005e-05
0.0155904	4.4891270000000006e-05
0.016128	4.3422390000000006e-05
0.0166656	4.261449e-05
0.0172032	4.078381e-05
0.0177408	3.946565e-05
0.0182784	3.8894670000000003e-05
0.018816	3.686934e-05
0.0193536	3.51624e-05
0.0198912	3.3522620000000005e-05
0.0204288	3.2780009999999995e-05
0.0209664	2.904466e-05
0.021504	2.912145e-05
0.0220416	2.720312e-05
0.0225792	2.608109e-05
0.0231168	2.4451750000000002e-05
0.0236544	2.2662670000000004e-05
0.024192	2.017181e-05
0.0247296	1.77432e-05
0.0252672	1.687894e-05
0.0258048	1.451231e-05
0.0263424	1.247767e-05
0.02688	1.1493139999999998e-05
0.0274176	9.59962e-06
0.0279552	7.419897e-06
0.0284928	4.591177e-06
0.0290304	3.789336e-06
0.029568	1.422398e-06
0.0301056	-6.922074999999999e-07
0.0306432	-2.300032e-06
0.0311808	-4.6633019999999995e-06
0.0317184	-5.7836689999999996e-06
0.032256	-8.551349e-06
0.0327936	-9.863737e-06
0.0333312	-1.1750989999999999e-05
0.0338688	-1.3831429999999998e-05
0.0344064	-1.6070810000000003e-05
0.034944	-1.660499e-05
0.0354816	-2.0075839999999998e-05
0.0360192	-2.142982e-05
0.0365568	-2.213939e-05
0.0370944	-2.5436799999999997e-05
0.037632	-2.6719250000000003e-05
0.0381696	-2.796564e-05
0.0387072	-2.9358979999999997e-05
0.0392448	-3.2160690000000005e-05
0.0397824	-3.3035770000000004e-05
0.04032	-3.563784e-05
0.0408576	-3.6612070000000006e-05
0.0413952	-3.7177509999999995e-05
0.0419328	-3.837136e-05
0.0424704	-4.017081e-05
0.043008	-4.226727e-05
0.0435456	-4.228201e-05
0.0440832	-4.353462e-05
0.0446208	-4.6363359999999994e-05
0.0451584	-4.636718e-05
0.045696	-4.7189970000000005e-05
0.0462336	-4.8705020000000003e-05
0.0467712	-5.02962e-05
0.0473088	-5.1325050000000004e-05
0.0478464	-5.155236e-05
0.048384	-5.274534000000001e-05
0.0489216	-5.2822510000000005e-05
0.0494592	-5.3809399999999993e-05
0.0499968	-5.474459e-05
0.0505344	-5.576446e-05
0.051072	-5.661244e-05
0.0516096	-5.748013000000001e-05
0.0521472	-5.7726759999999995e-05
0.0526848	-5.817689e-05
0.0532224	-5.812755e-05
0.05376	-5.9539989999999995e-05
0.0542976	-5.9168919999999997e-05
0.0548352	-5.8920909999999994e-05
0.0553728	-6.072228e-05
0.0559104	-5.9738959999999996e-05
0.056448	-6.0598190000000005e-05
0.0569856	-6.026536e-05
0.0575232	-6.112515e-05
0.0580608	-6.0736990000000004e-05
0.0585984	-6.077598000000001e-05
0.059136	-6.0381400000000004e-05
0.0596736	-6.118823e-05
0.0602112	-6.077165e-05
0.0607488	-6.044682e-05
0.0612864	-5.9991569999999995e-05
0.061824	-5.965585e-05
0.0623616	-5.907948e-05
0.0628992	-5.8302480000000005e-05
0.0634368	-5.7496319999999995e-05
0.0639744	-5.688403e-05
0.064512	-5.771196999999999e-05
0.0650496	-5.563379e-05
0.0655872	-5.5772730000000004e-05
0.0661248	-5.444877e-05
0.0666624	-5.394929e-05
0.0672	-5.347052e-05
0.0677376	-5.268331e-05
0.0682752	-5.086634e-05
0.0688128	-4.956407e-05
0.0693504	-4.8512349999999996e-05
0.069888	-4.79726e-05
0.0704256	-4.629485e-05
0.0709632	-4.5428270000000005e-05
0.0715008	-4.393508e-05
0.0720384	-4.263164000000001e-05
0.072576	-4.2270329999999996e-05
0.0731136	-3.994853e-05
0.0736512	-3.9377550000000004e-05
0.0741888	-3.758565e-05
0.0747264	-3.590644e-05
0.075264	-3.465417e-05
0.0758016	-3.306948e-05
0.0763392	-3.021229e-05
0.0768768	-2.9358670000000002e-05
0.0774144	-2.80418e-05
0.077952	-2.6595490000000006e-05
0.0784896	-2.441701e-05
