time	current
0.0	7.708836999999999e-05
0.0005376	7.805497e-05
0.0010752	7.61508e-05
0.0016128	7.725973000000001e-05
0.0021504	7.604883e-05
0.002688	7.611704e-05
0.0032256	7.658486999999999e-05
0.0037632	7.633225e-05
0.0043008	7.512217e-05
0.0048384	7.64654e-05
0.005376	7.513821999999999e-05
0.0059136	7.491658e-05
0.0064512	7.366489e-05
0.0069888	7.35957e-05
0.0075264	7.348252e-05
0.008064	7.168218000000001e-05
0.0086016	7.107369000000001e-05
0.0091392	6.954351e-05
0.0096768	7.005257e-05
0.0102144	6.828873e-05
0.010752	6.822135000000001e-05
0.0112896	6.722249e-05
0.0118272	6.648848000000001e-05
0.0123648	6.431284000000001e-05
0.0129024	6.320686e-05
0.01344	6.215774999999999e-05
0.0139776	6.0991090000000006e-05
0.0145152	5.9222780000000004e-05
0.0150528	5.79678e-05
0.0155904	5.753308000000001e-05
0.016128	5.4369609999999996e-05
0.0166656	5.338359e-05
0.0172032	5.2147809999999996e-05
0.0177408	5.012986e-05
0.0182784	4.8087740000000007e-05
0.018816	4.655962e-05
0.0193536	4.3096009999999996e-05
0.0198912	4.2235100000000005e-05
0.0204288	4.035865e-05
0.0209664	3.801131e-05
0.021504	3.6414720000000004e-05
0.0220416	3.4387040000000004e-05
0.0225792	3.208635e-05
0.0231168	2.9364970000000002e-05
0.0236544	2.769958e-05
0.024192	2.5388160000000003e-05
0.0247296	2.2152489999999998e-05
0.0252672	2.1034580000000002e-05
0.0258048	1.763201e-05
0.0263424	1.409307e-05
0.02688	1.3523579999999999e-05
0.0274176	1.011552e-05
0.0279552	8.888121999999999e-06
0.0284928	6.5540610000000005e-06
0.0290304	3.3543509999999997e-06
0.029568	4.323117e-07
0.0301056	-1.3909620000000001e-06
0.0306432	-4.398673e-06
0.0311808	-6.363955e-06
0.0317184	-9.678129e-06
0.032256	-1.0703900000000001e-05
0.0327936	-1.4110989999999999e-05
0.0333312	-1.575891e-05
0.0338688	-1.821057e-05
0.0344064	-2.111481e-05
0.034944	-2.3122e-05
0.0354816	-2.5959459999999998e-05
0.0360192	-2.800342e-05
0.0365568	-3.1325440000000006e-05
0.0370944	-3.248054e-05
0.037632	-3.4405529999999997e-05
0.0381696	-3.603877e-05
0.0387072	-3.878243e-05
0.0392448	-4.035357e-05
0.0397824	-4.259095e-05
0.04032	-4.424885999999999e-05
0.0408576	-4.616409000000001e-05
0.0413952	-4.843915e-05
0.0419328	-5.00375e-05
0.0424704	-5.201394e-05
0.043008	-5.2788980000000004e-05
0.0435456	-5.486873000000001e-05
0.0440832	-5.646386e-05
0.0446208	-5.834712e-05
0.0451584	-5.9152159999999996e-05
0.045696	-6.04841e-05
0.0462336	-6.20508e-05
0.0467712	-6.382395e-05
0.0473088	-6.494685999999999e-05
0.0478464	-6.638725999999999e-05
0.048384	-6.694850999999999e-05
0.0489216	-6.735089e-05
0.0494592	-6.881485e-05
0.0499968	-7.110941e-05
0.0505344	-7.029632e-05
0.051072	-7.173201e-05
0.0516096	-7.234966e-05
0.0521472	-7.366365e-05
0.0526848	-7.430884e-05
0.0532224	-7.477627e-05
0.05376	-7.546469e-05
0.0542976	-7.449685999999999e-05
0.0548352	-7.78115e-05
0.0553728	-7.577242e-05
0.0559104	-7.656364000000001e-05
0.056448	-7.776138e-05
0.0569856	-7.732293e-05
0.0575232	-7.694599e-05
0.0580608	-7.871092e-05
0.0585984	-7.782895e-05
0.059136	-7.626586e-05
0.0596736	-7.645104e-05
0.0602112	-7.754187e-05
0.0607488	-7.613644000000001e-05
0.0612864	-7.601034000000001e-05
0.061824	-7.640012e-05
0.0623616	-7.505149999999999e-05
0.0628992	-7.527134e-05
0.0634368	-7.480760999999999e-05
0.0639744	-7.40927e-05
0.064512	-7.259404999999999e-05
0.0650496	-7.208534000000001e-05
0.0655872	-7.071189e-05
0.0661248	-7.103632e-05
0.0666624	-6.891762e-05
0.0672	-6.795485e-05
0.0677376	-6.62392e-05
0.0682752	-6.518429e-05
0.0688128	-6.376196e-05
0.0693504	-6.2618e-05
0.069888	-6.147861999999999e-05
0.0704256	-5.960001999999999e-05
0.0709632	-5.8486e-05
0.0715008	-5.690923000000001e-05
0.0720384	-5.446214e-05
0.072576	-5.289227e-05
0.0731136	-5.136192e-05
0.0736512	-5.012411e-05
0.0741888	-4.859244000000001e-05
0.0747264	-4.572541e-05
0.075264	-4.456142e-05
0.0758016	-4.176025e-05
0.0763392	-4.057097e-05
0.0768768	-3.716083e-05
0.0774144	-3.5729990000000004e-05
0.077952	-3.264467e-05
0.0784896	-3.085292e-05
0.0790272	-2.8325990000000002e-05
0.0795648	-2.6349309999999996e-05
0.0801024	-2.502163e-05
0.08064	-2.1615589999999996e-05
0.0811776	-2.090726e-05
0.0817152	-1.679426e-05
0.0822528	-1.503723e-05
0.0827904	-1.2347919999999999e-05
0.083328	-1.033896e-05
0.0838656	-6.773935e-06
0.0844032	-5.511218e-06
0.0849408	-2.485772e-06
0.0854784	-1.124253e-06
0.086016	3.1889299999999996e-06
0.0865536	3.920998e-06
0.0870912	7.741641e-06
0.0876288	9.754493e-06
0.0881664	1.203539e-05
0.088704	1.51502e-05
0.0892416	1.7473470000000003e-05
0.0897792	1.885225e-05
0.0903168	2.12347e-05
0.0908544	2.3587080000000002e-05
0.091392	2.6256290000000004e-05
0.0919296	2.914968e-05
0.0924672	3.10054e-05
0.0930048	3.2925419999999996e-05
0.0935424	3.5264109999999994e-05
0.09408	3.7781040000000006e-05
0.0946176	3.934605e-05
0.0951552	4.2096480000000005e-05
0.0956928	4.377089e-05
0.0962304	4.502781e-05
0.096768	4.7563760000000004e-05
0.0973056	4.816406e-05
0.0978432	5.134864000000001e-05
0.0983808	5.231737e-05
0.0989184	5.607681e-05
0.099456	5.534012e-05
0.0999936	5.730960999999999e-05
0.1005312	5.7871859999999994e-05
0.1010688	6.096134e-05
0.1016064	6.238091999999999e-05
0.102144	6.327685e-05
0.1026816	6.401233e-05
0.1032192	6.597748e-05
0.1037568	6.656866e-05
0.1042944	6.787894e-05
0.104832	6.839441999999998e-05
0.10536960000000001	7.058095999999999e-05
0.10590719999999999	7.076813e-05
0.1064448	7.099044e-05
0.10698239999999998	7.243213000000001e-05
0.10752	7.383437e-05
0.1080576	7.347361e-05
0.1085952	7.460533e-05
0.1091328	7.543559e-05
0.1096704	7.519916000000001e-05
0.11020799999999999	7.604070999999999e-05
0.11074560000000001	7.54732e-05
0.11128319999999998	7.749529000000001e-05
0.11182080000000001	7.729862e-05
0.11235839999999998	7.727399e-05
0.11289600000000001	7.668742e-05
0.1134336	7.731214e-05
0.1139712	7.693748999999999e-05
0.1145088	7.619611e-05
0.1150464	7.630663e-05
0.11558399999999999	7.620960999999999e-05
0.1161216	7.583763e-05
0.11665919999999999	7.486887e-05
0.1171968	7.471890000000001e-05
0.1177344	7.442274e-05
0.118272	7.378889e-05
0.1188096	7.23444e-05
0.1193472	7.337824999999999e-05
0.1198848	7.229203000000001e-05
0.1204224	7.122898e-05
0.12095999999999998	6.92582e-05
0.12149760000000001	7.010309e-05
0.12203519999999998	6.817583000000001e-05
0.12257280000000001	6.755021e-05
0.12311040000000001	6.638091e-05
0.12364800000000001	6.544961999999999e-05
0.1241856	6.440646e-05
0.12472319999999999	6.300322e-05
0.1252608	6.156234e-05
0.1257984	5.907869000000001e-05
0.126336	5.8614419999999994e-05
0.1268736	5.651238e-05
0.1274112	5.602089e-05
0.1279488	5.329986999999999e-05
0.1284864	5.327081e-05
0.129024	5.1669790000000004e-05
0.1295616	4.917134e-05
0.1300992	4.663547e-05
0.1306368	4.5718649999999996e-05
0.1311744	4.300616e-05
0.131712	4.1828850000000005e-05
0.13224960000000002	4.023894e-05
0.1327872	3.7265100000000003e-05
0.1333248	3.545075e-05
0.1338624	3.2187040000000005e-05
0.1344	3.07047e-05
0.1349376	2.851195e-05
0.13547520000000002	2.6501409999999997e-05
0.1360128	2.344424e-05
0.1365504	2.12561e-05
0.13708800000000002	1.897958e-05
0.13762560000000001	1.70058e-05
0.1381632	1.43547e-05
0.13870079999999999	1.22207e-05
0.1392384	1.027636e-05
0.139776	7.794857e-06
0.1403136	5.63586e-06
0.1408512	2.228968e-06
0.14138879999999998	-6.456577e-07
0.14192639999999998	-2.8173820000000003e-06
0.142464	-5.194463e-06
0.1430016	-8.336827e-06
0.1435392	-9.271266e-06
0.14407679999999998	-1.26413e-05
0.1446144	-1.430598e-05
0.145152	-1.654014e-05
0.1456896	-1.951522e-05
0.14622720000000003	-2.2190460000000004e-05
0.1467648	-2.509073e-05
0.1473024	-2.721797e-05
0.14784	-2.8374359999999998e-05
0.1483776	-3.110064e-05
0.1489152	-3.263883e-05
0.14945279999999997	-3.558892e-05
0.1499904	-3.803618e-05
0.150528	-3.910161e-05
0.1510656	-4.111426e-05
0.15160320000000002	-4.3082070000000003e-05
0.1521408	-4.5781270000000006e-05
0.1526784	-4.7265e-05
0.15321600000000002	-4.894344e-05
0.15375360000000002	-4.998922000000001e-05
0.15429120000000002	-5.2250690000000004e-05
0.1548288	-5.4595640000000006e-05
0.1553664	-5.581518e-05
0.155904	-5.697703e-05
0.15644160000000001	-5.841813e-05
0.1569792	-5.999735e-05
0.15751679999999998	-6.235088e-05
0.15805439999999998	-6.202111e-05
0.158592	-6.338089e-05
0.1591296	-6.42949e-05
0.1596672	-6.655301e-05
0.16020479999999998	-6.709889e-05
0.1607424	-6.733784e-05
0.16128	-7.077502e-05
0.1618176	-6.995517e-05
0.1623552	-7.105534e-05
0.16289279999999998	-7.117389e-05
0.16343039999999998	-7.319327e-05
0.163968	-7.337661e-05
0.1645056	-7.437636999999999e-05
0.1650432	-7.358258e-05
0.1655808	-7.519205e-05
0.1661184	-7.512659e-05
0.166656	-7.658403e-05
0.16719360000000003	-7.636358e-05
0.16773120000000002	-7.678565e-05
0.1682688	-7.657724e-05
0.1688064	-7.720538e-05
0.169344	-7.750485e-05
0.1698816	-7.768357e-05
0.1704192	-7.744911e-05
0.1709568	-7.682234e-05
0.1714944	-7.720161e-05
0.172032	-7.666061e-05
0.17256960000000002	-7.66673e-05
0.17310720000000002	-7.629930999999999e-05
0.1736448	-7.571199000000001e-05
0.1741824	-7.583432e-05
0.17472000000000001	-7.500604000000001e-05
0.1752576	-7.357739e-05
0.1757952	-7.370356e-05
0.17633279999999998	-7.283615e-05
0.17687039999999998	-7.132094e-05
0.17740799999999998	-7.125651999999999e-05
0.1779456	-6.975327e-05
0.1784832	-6.920577e-05
0.17902079999999998	-6.682634e-05
0.17955839999999998	-6.578983000000001e-05
0.180096	-6.51244e-05
0.1806336	-6.552425e-05
0.18117120000000003	-6.140915e-05
0.1817088	-6.037262e-05
0.1822464	-5.966496e-05
0.182784	-5.856949000000001e-05
0.1833216	-5.539611e-05
0.1838592	-5.475974e-05
0.18439679999999997	-5.283651999999999e-05
0.1849344	-5.1226579999999994e-05
0.185472	-4.936746e-05
0.1860096	-4.678121e-05
0.18654720000000002	-4.5491759999999994e-05
0.1870848	-4.287576e-05
0.1876224	-4.0909079999999996e-05
0.18816	-3.887506e-05
0.18869760000000002	-3.658274e-05
0.18923520000000002	-3.482066e-05
0.1897728	-3.324318e-05
0.1903104	-3.0031529999999997e-05
0.190848	-2.800817e-05
0.1913856	-2.605961e-05
0.19192320000000002	-2.32233e-05
0.1924608	-2.1374659999999998e-05
0.1929984	-1.836376e-05
0.19353599999999999	-1.634189e-05
0.1940736	-1.496475e-05
0.1946112	-1.0825219999999999e-05
0.19514879999999998	-8.857765000000001e-06
0.1956864	-6.923935e-06
0.196224	-3.676007e-06
0.1967616	-2.729194e-06
