time	current
0.0	1.4030119999999999e-06
0.0005376	8.024064000000001e-05
0.0010752	9.054267e-05
0.0016128	9.389129e-05
0.0021504	9.54732e-05
0.002688	9.649163e-05
0.0032256	9.822395000000001e-05
0.0037632	9.864225e-05
0.0043008	9.909949e-05
0.0048384	9.869489e-05
0.005376	9.905815000000001e-05
0.0059136	9.865093000000001e-05
0.0064512	9.864873999999999e-05
0.0069888	9.875945e-05
0.0075264	9.737163e-05
0.008064	9.784759e-05
0.0086016	9.700012e-05
0.0091392	9.549679e-05
0.0096768	9.448818e-05
0.0102144	9.319299999999999e-05
0.010752	9.309476e-05
0.0112896	9.089261e-05
0.0118272	8.946888000000001e-05
0.0123648	8.853375e-05
0.0129024	8.712945e-05
0.01344	8.544093e-05
0.0139776	8.44376e-05
0.0145152	8.166294e-05
0.0150528	7.962716e-05
0.0155904	7.807584e-05
0.016128	7.571132e-05
0.0166656	7.368006999999999e-05
0.0172032	7.08023e-05
0.0177408	6.867092e-05
0.0182784	6.583079000000001e-05
0.018816	6.352922e-05
0.0193536	6.111485e-05
0.0198912	5.788408e-05
0.0204288	5.593781999999999e-05
0.0209664	5.128028e-05
0.021504	4.9921239999999995e-05
0.0220416	4.622306e-05
0.0225792	4.355045e-05
0.0231168	3.991415e-05
0.0236544	3.642616e-05
0.024192	3.319709e-05
0.0247296	3.0094440000000004e-05
0.0252672	2.638402e-05
0.0258048	2.342024e-05
0.0263424	2.0047820000000003e-05
0.02688	1.64522e-05
0.0274176	1.338787e-05
0.0279552	8.888851e-06
0.0284928	5.9479290000000004e-06
0.0290304	2.614549e-06
0.029568	-1.196574e-06
0.0301056	-5.980937e-06
0.0306432	-8.827467e-06
0.0311808	-1.217268e-05
0.0317184	-1.5567120000000004e-05
0.032256	-1.928879e-05
0.0327936	-2.2338240000000002e-05
0.0333312	-2.646187e-05
0.0338688	-2.9581320000000002e-05
0.0344064	-3.282906e-05
0.034944	-3.655841e-05
0.0354816	-4.020824e-05
0.0360192	-4.289048e-05
0.0365568	-4.554705e-05
0.0370944	-4.9298240000000005e-05
0.037632	-5.156745e-05
0.0381696	-5.549137e-05
0.0387072	-5.82933e-05
0.0392448	-6.184081e-05
0.0397824	-6.479699000000001e-05
0.04032	-6.716626e-05
0.0408576	-6.902167e-05
0.0413952	-7.096727e-05
0.0419328	-7.391473000000001e-05
0.0424704	-7.673670999999999e-05
0.043008	-7.877342e-05
0.0435456	-8.086380999999999e-05
0.0440832	-8.271712e-05
0.0446208	-8.528207e-05
0.0451584	-8.658255999999999e-05
0.045696	-8.84011e-05
0.0462336	-9.112867e-05
0.0467712	-9.166861999999999e-05
